sheet,row_idx,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50
Description,12,90166,EAPPTTYP,"Total number of part-time employees/staff (excluding medical schools) on the institution’s payroll as of November 1 of the reporting year

Part-time staff (employees)  As determined by the institution. The type of appointment at the snapshot date determines whether an employee is full time or part time. The employee's term of contract is not considered in making the determination of full or part time. Casual employees (hired on an ad-hoc basis or occasional basis to meet short-term needs) and students in the College Work-Study Program (CWS) are not considered part-time staff.

Medical school staff  - Staff employed by or staff working in the medical school (Doctor of Medicine [M.D.] and/or Doctor of Osteopathic Medicine [D.O.]) component of a postsecondary institution or in a free standing medical school. Does not include staff employed by or employees working strictly in a hospital associated with a medical school or those who work in health or allied health schools or departments such as dentistry, veterinary medicine, nursing or dental hygiene unless the health or allied health schools or departments are affiliated with (housed in or under the authority of) the medical school"
Description,13,90171,EAPPTMED,"Total number of part-time employees/staff (medical school) on the institution’s payroll as of November 1 of the reporting year

Part-time staff (employees)  As determined by the institution. The type of appointment at the snapshot date determines whether an employee is full time or part time. The employee's term of contract is not considered in making the determination of full or part time. Casual employees (hired on an ad-hoc basis or occasional basis to meet short-term needs) and students in the College Work-Study Program (CWS) are not considered part-time staff.

Medical school staff  - Staff employed by or staff working in the medical school (Doctor of Medicine [M.D.] and/or Doctor of Osteopathic Medicine [D.O.]) component of a postsecondary institution or in a free standing medical school. Does not include staff employed by or employees working strictly in a hospital associated with a medical school or those who work in health or allied health schools or departments such as dentistry, veterinary medicine, nursing or dental hygiene unless the health or allied health schools or departments are affiliated with (housed in or under the authority of) the medical school"
Frequencies,0,varnumber,varname,codevalue,valuelabel,frequency,percent
Frequencies,1,90101,EAPCAT,10000,All staff,5982,2.0499999999999998
Frequencies,2,90101,EAPCAT,10010,"All staff, With faculty status",3525,1.21
Frequencies,3,90101,EAPCAT,10020,"All staff, Tenured",2064,0.71
Frequencies,4,90101,EAPCAT,10030,"All staff, On Tenure Track",1954,0.67
Frequencies,5,90101,EAPCAT,10040,"All staff, Not on Tenure Track/No Tenure system",3462,1.19
Frequencies,6,90101,EAPCAT,10042,"All staff, Annual contract",2468,0.85
Frequencies,7,90101,EAPCAT,10043,"All staff, Less-than-annual contract",2156,0.74
Frequencies,8,90101,EAPCAT,10041,"All staff, Multi-year and indefinite contract",1880,0.64
Frequencies,9,90101,EAPCAT,10044,"All staff, multi-year contract",1063,0.36
Frequencies,10,90101,EAPCAT,10045,"All staff, indefinite contract",1107,0.38
Frequencies,11,90101,EAPCAT,10050,"All staff, Without faculty status",3555,1.22
Frequencies,12,90101,EAPCAT,10060,"All staff, faculty/tenure status not applicable nondegree-granting institutions",5958,2.04
Frequencies,13,90101,EAPCAT,20000,"Instructional, research and public service",5918,2.0299999999999998
Frequencies,14,90101,EAPCAT,20010,"Instructional, research and public service, With faculty status",3512,1.2
Frequencies,15,90101,EAPCAT,20020,"Instructional, research and public service, Tenured",2057,0.7
Frequencies,16,90101,EAPCAT,20030,"Instructional, research and public service, On Tenure Track",1953,0.67
Frequencies,17,90101,EAPCAT,20040,"Instructional, research and public service, Not on Tenure Track/No Tenure system",3446,1.18
Frequencies,18,90101,EAPCAT,20042,"Instructional, research and public service, Annual contract",2432,0.83
Frequencies,19,90101,EAPCAT,20043,"Instructional, research and public service, Less-than-annual contract",2141,0.73
Frequencies,20,90101,EAPCAT,20041,"Instructional, research and public service, Multi-year and indefinite contract",1715,0.59
Frequencies,21,90101,EAPCAT,20044,"Instructional, research and public service, Multi-year  contract",1005,0.34
Frequencies,22,90101,EAPCAT,20045,"Instructional, research and public service, Indefinite contract",899,0.31
Frequencies,23,90101,EAPCAT,20050,"Instructional, research and public service, Without faculty status",1538,0.53
Frequencies,24,90101,EAPCAT,20060,"Instructional, research and public service, Faculty/tenure status not applicable, nondegree-granting institutions",2290,0.78
Frequencies,25,90101,EAPCAT,21000,"Instructional staff, total",5907,2.02
Frequencies,26,90101,EAPCAT,21010,"Instructional staff, With faculty status",3507,1.2
Frequencies,27,90101,EAPCAT,21020,"Instructional staff, Tenured",2055,0.7
Frequencies,28,90101,EAPCAT,21030,"Instructional staff, On Tenure Track",1951,0.67
Frequencies,29,90101,EAPCAT,21040,"Instructional staff, Not on Tenure Track/No Tenure system",3440,1.18
Frequencies,30,90101,EAPCAT,21042,"Instructional staff, Annual contract",2421,0.83
Frequencies,31,90101,EAPCAT,21043,"Instructional staff, Less-than-annual contract",2137,0.73
Frequencies,32,90101,EAPCAT,21041,"Instructional staff, Multi-year and indefinite contract",1699,0.57999999999999996
Frequencies,33,90101,EAPCAT,21044,"Instructional staff, Multi-year contract",1001,0.34
Frequencies,34,90101,EAPCAT,21045,"Instructional staff, Indefinite contract",878,0.3
Frequencies,35,90101,EAPCAT,21050,"Instructional staff, Without faculty status",1181,0.4
Frequencies,36,90101,EAPCAT,21060,"Instructional staff, Faculty/tenure status not applicable, nondegree-granting institutions",2290,0.78
Frequencies,37,90101,EAPCAT,21100,"Instructional staff, primarily instruction",5759,1.97
Frequencies,38,90101,EAPCAT,21110,"Instructional staff, primarily instruction, With faculty status",3354,1.1499999999999999
Frequencies,39,90101,EAPCAT,21120,"Instructional staff, primarily instruction, Tenured",1779,0.61
Frequencies,40,90101,EAPCAT,21130,"Instructional staff, primarily instruction, On Tenure Track",1665,0.56999999999999995
Frequencies,41,90101,EAPCAT,21140,"Instructional staff, primarily instruction, Not on Tenure Track/No Tenure system",3286,1.1299999999999999
Frequencies,42,90101,EAPCAT,21142,"Instructional staff, primarily instruction, Annual contract",2281,0.78
Frequencies,43,90101,EAPCAT,21143,"Instructional staff, primarily instruction, Less-than-annual contract",1998,0.68
Frequencies,44,90101,EAPCAT,21141,"Instructional staff, primarily instruction, Multi-year and indefinite contract",1585,0.54
Frequencies,45,90101,EAPCAT,21144,"Instructional staff, primarily instruction, Multi-year contract",923,0.32
Frequencies,46,90101,EAPCAT,21145,"Instructional staff, primarily instruction, Indefinite contract",817,0.28000000000000003
Frequencies,47,90101,EAPCAT,21150,"Instructional staff, primarily instruction, Without faculty status",1048,0.36
Frequencies,48,90101,EAPCAT,21160,"Instructional staff, primarily instruction, Faculty/tenure status not applicable, nondegree-granting institutions",2290,0.78
Frequencies,49,90101,EAPCAT,21200,"Instructional staff, primarily instruction, exclusively credit",5573,1.91
Frequencies,50,90101,EAPCAT,21210,"Instructional staff, primarily instruction, exclusively credit With faculty status",3163,1.08
Frequencies,51,90101,EAPCAT,21220,"Instructional staff, primarily instruction, exclusively credit Tenured",1685,0.57999999999999996
Frequencies,52,90101,EAPCAT,21230,"Instructional staff, primarily instruction, exclusively credit On Tenure Track",1577,0.54
Frequencies,53,90101,EAPCAT,21240,"Instructional staff, primarily instruction, exclusively credit Not on Tenure Track/No Tenure system",3094,1.06
Frequencies,54,90101,EAPCAT,21242,"Instructional staff, primarily instruction, exclusively credit Annual contract",2151,0.74
Frequencies,55,90101,EAPCAT,21243,"Instructional staff, primarily instruction, exclusively credit Less-than-annual contract",1908,0.65
Frequencies,56,90101,EAPCAT,21241,"Instructional staff, primarily instruction, exclusively credit Multi-year and indefinite contract",1465,0.5
Frequencies,57,90101,EAPCAT,21244,"Instructional staff, primarily instruction, exclusively credit Multi-year contract",864,0.3
Frequencies,58,90101,EAPCAT,21245,"Instructional staff, primarily instruction, exclusively credit Indefinite contract",734,0.25
Frequencies,59,90101,EAPCAT,21250,"Instructional staff, primarily instruction, exclusively credit Without faculty status",898,0.31
Frequencies,60,90101,EAPCAT,21260,"Instructional staff, primarily instruction, exclusively credit, Faculty/tenure status not applicable, nondegree-granting institutions",2290,0.78
Frequencies,61,90101,EAPCAT,21300,"Instructional staff, primarily instruction, exclusively not-for-credit",690,0.24
Frequencies,62,90101,EAPCAT,21310,"Instructional staff, primarily instruction, exclusively not-for-credit With faculty status",552,0.19
Frequencies,63,90101,EAPCAT,21320,"Instructional staff, primarily instruction, exclusively not-for-credit Tenured",75,0.03
Frequencies,64,90101,EAPCAT,21330,"Instructional staff, primarily instruction, exclusively not-for-credit On Tenure Track",43,0.01
Frequencies,65,90101,EAPCAT,21340,"Instructional staff, primarily instruction, exclusively not-for-credit Not on Tenure Track/No Tenure system",536,0.18
Frequencies,66,90101,EAPCAT,21342,"Instructional staff, primarily instruction, exclusively not-for-credit Annual contract",210,7.0000000000000007E-2
Frequencies,67,90101,EAPCAT,21343,"Instructional staff, primarily instruction, exclusively not-for-credit Less-than-annual contract",400,0.14000000000000001
Frequencies,68,90101,EAPCAT,21341,"Instructional staff, primarily instruction, exclusively not-for-credit Multi-year and indefinite contract",90,0.03
Frequencies,69,90101,EAPCAT,21344,"Instructional staff, primarily instruction, exclusively not-for-credit Multi-year contract",37,0.01
Frequencies,70,90101,EAPCAT,21345,"Instructional staff, primarily instruction, exclusively not-for-credit Indefinite contract",56,0.02
Frequencies,71,90101,EAPCAT,21350,"Instructional staff, primarily instruction, exclusively not-for-credit Without faculty status",200,7.0000000000000007E-2
Frequencies,72,90101,EAPCAT,21400,"Instructional staff, primarily instruction, combined credit/not-for-credit",779,0.27
Frequencies,73,90101,EAPCAT,21410,"Instructional staff, primarily instruction, combined credit/not-for-credit With faculty status",724,0.25
Frequencies,74,90101,EAPCAT,21420,"Instructional staff, primarily instruction, combined credit/not-for-credit Tenured",292,0.1
Frequencies,75,90101,EAPCAT,21430,"Instructional staff, primarily instruction, combined credit/not-for-credit On Tenure Track",239,0.08
Frequencies,76,90101,EAPCAT,21440,"Instructional staff, primarily instruction, combined credit/not-for-credit Not on Tenure Track/No Tenure system",679,0.23
Frequencies,77,90101,EAPCAT,21442,"Instructional staff, primarily instruction, combined credit/not-for-credit Annual contract",380,0.13
Frequencies,78,90101,EAPCAT,21443,"Instructional staff, primarily instruction, combined credit/not-for-credit Less-than-annual contract",423,0.14000000000000001
Frequencies,79,90101,EAPCAT,21441,"Instructional staff, primarily instruction, combined credit/not-for-credit Multi-year and indefinite contract",206,7.0000000000000007E-2
Frequencies,80,90101,EAPCAT,21444,"Instructional staff, primarily instruction, combined credit/not-for-credit Multi-year contract",113,0.04
Frequencies,81,90101,EAPCAT,21445,"Instructional staff, primarily instruction, combined credit/not-for-credit Indefinite contract",117,0.04
Frequencies,82,90101,EAPCAT,21450,"Instructional staff, primarily instruction, combined credit/not-for-credit Without faculty status",168,0.06
Frequencies,83,90101,EAPCAT,21500,Instructional staff - Instruction/research/public service,898,0.31
Frequencies,84,90101,EAPCAT,21510,Instructional staff - Instruction/research/public service With faculty status,799,0.27
Frequencies,85,90101,EAPCAT,21520,Instructional staff - Instruction/research/public service Tenured,564,0.19
Frequencies,86,90101,EAPCAT,21530,Instructional staff - Instruction/research/public service On Tenure Track,515,0.18
Frequencies,87,90101,EAPCAT,21540,Instructional staff - Instruction/research/public service Not on Tenure Track/No Tenure system,651,0.22
Frequencies,88,90101,EAPCAT,21542,Instructional staff - Instruction/research/public service Annual contract,414,0.14000000000000001
Frequencies,89,90101,EAPCAT,21543,Instructional staff - Instruction/research/public service Less-than-annual contract,329,0.11
Frequencies,90,90101,EAPCAT,21541,Instructional staff - Instruction/research/public service Multi-year and indefinite contract,269,0.09
Frequencies,91,90101,EAPCAT,21544,Instructional staff - Instruction/research/public service Multi-year contract,195,7.0000000000000007E-2
Frequencies,92,90101,EAPCAT,21545,Instructional staff - Instruction/research/public service Indefinite contract,102,0.03
Frequencies,93,90101,EAPCAT,21550,Instructional staff - Instruction/research/public service Without faculty status,214,7.0000000000000007E-2
Frequencies,94,90101,EAPCAT,22000,Research,692,0.24
Frequencies,95,90101,EAPCAT,22010,Research With faculty status,340,0.12
Frequencies,96,90101,EAPCAT,22020,Research Tenured,115,0.04
Frequencies,97,90101,EAPCAT,22030,Research On Tenure Track,73,0.03
Frequencies,98,90101,EAPCAT,22040,Research Not on Tenure Track/No Tenure system,322,0.11
Frequencies,99,90101,EAPCAT,22042,Research Annual contract,234,0.08
Frequencies,100,90101,EAPCAT,22043,Research Less-than-annual contract,104,0.04
Frequencies,101,90101,EAPCAT,22041,Research Multi-year and indefinite contract,152,0.05
Frequencies,102,90101,EAPCAT,22044,Research Multi-year contract,112,0.04
Frequencies,103,90101,EAPCAT,22045,Research Indefinite contract,60,0.02
Frequencies,104,90101,EAPCAT,22050,Research Without faculty status,499,0.17
Frequencies,105,90101,EAPCAT,22060,Research Faculty/tenure status not applicable nondegree-granting institutions,13,0
Frequencies,106,90101,EAPCAT,23000,Public service,391,0.13
Frequencies,107,90101,EAPCAT,23010,Public service With faculty status,169,0.06
Frequencies,108,90101,EAPCAT,23020,Public service Tenured,65,0.02
Frequencies,109,90101,EAPCAT,23030,Public service On Tenure Track,47,0.02
Frequencies,110,90101,EAPCAT,23040,Public service Not on Tenure Track/No Tenure system,159,0.05
Frequencies,111,90101,EAPCAT,23042,Public service Annual contract,114,0.04
Frequencies,112,90101,EAPCAT,23043,Public service Less-than-annual contract,58,0.02
Frequencies,113,90101,EAPCAT,23041,Public service Multi-year and indefinite contract,60,0.02
Frequencies,114,90101,EAPCAT,23044,Public service Multi-year contract,42,0.01
Frequencies,115,90101,EAPCAT,23045,Public service Indefinite contract,25,0.01
Frequencies,116,90101,EAPCAT,23050,Public service Without faculty status,271,0.09
Frequencies,117,90101,EAPCAT,23060,Public service Faculty/tenure status not applicable nondegree-granting institutions,7,0
Frequencies,118,90101,EAPCAT,25000,"Library/Archivists,Curators, and Museum/Student and Acacemic Affairs and Other Education Services",4738,1.62
Frequencies,119,90101,EAPCAT,25010,"Library/Archivists,Curators, and Museum/Student and Acacemic Affairs and Other Education ServicesWith faculty status",1377,0.47
Frequencies,120,90101,EAPCAT,25020,"Library/Archivists,Curators, and Museum/Student and Acacemic Affairs and Other Education ServicesTenured",560,0.19
Frequencies,121,90101,EAPCAT,25030,"Library/Archivists,Curators, and Museum/Student and Acacemic Affairs and Other Education Services On Tenure Track",325,0.11
Frequencies,122,90101,EAPCAT,25040,"Library/Archivists,Curators, and Museum/ Sudent and Acacemic Affairs and Other Education Services Not on Tenure Track/No Tenure system",1079,0.37
Frequencies,123,90101,EAPCAT,25042,"Library/Archivists,Curators, and Museum/ Sudent and Acacemic Affairs and Other Education Services  Annual contract",537,0.18
Frequencies,124,90101,EAPCAT,25043,"Library/Archivists,Curators, and Museum/ Sudent and Acacemic Affairs and Other Education Services  Less-than-annual contract",273,0.09
Frequencies,125,90101,EAPCAT,25041,"Library/Archivists,Curators, and Museum/ Sudent and Acacemic Affairs and Other Education Services  Multi-year and indefinite contract",464,0.16
Frequencies,126,90101,EAPCAT,25044,"Library/Archivists,Curators, and Museum/ Sudent and Acacemic Affairs and Other Education Services  Multi-year contract",151,0.05
Frequencies,127,90101,EAPCAT,25045,"Library/Archivists,Curators, and Museum/ Sudent and Acacemic Affairs and Other Education Services  Indefinite contract",327,0.11
Frequencies,128,90101,EAPCAT,25050,"Librarians, Curators, Archivists and other teaching Instructional support Without faculty status",3394,1.1599999999999999
Frequencies,129,90101,EAPCAT,25060,"Library/Archivists,Curators, and Museum/Student and Acacemic Affairs and Other Education Services  Faculty status not applicable nondegree-granting in",1207,0.41
Frequencies,130,90101,EAPCAT,26000,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians",3307,1.1299999999999999
Frequencies,131,90101,EAPCAT,26010,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians With faculty status",1019,0.35
Frequencies,132,90101,EAPCAT,26020,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians Tenured",464,0.16
Frequencies,133,90101,EAPCAT,26030,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians On Tenure Track",267,0.09
Frequencies,134,90101,EAPCAT,26040,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians Not on Tenure Track/No Tenure system",691,0.24
Frequencies,135,90101,EAPCAT,26042,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians Annual contract",382,0.13
Frequencies,136,90101,EAPCAT,26043,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians Less-than-annual contract",85,0.03
Frequencies,137,90101,EAPCAT,26041,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians Multi-year and indefinite contract",294,0.1
Frequencies,138,90101,EAPCAT,26044,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians Multi-year contract",112,0.04
Frequencies,139,90101,EAPCAT,26045,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians Indefinite contract",185,0.06
Frequencies,140,90101,EAPCAT,26050,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians Without faculty status",2847,0.98
Frequencies,141,90101,EAPCAT,26060,"Librarians/Library Technicians/Archivists, Curators, and Museum Technicians not applicable, nondegree-granting institutions",237,0.08
Frequencies,142,90101,EAPCAT,26100,"Archivists, Curators, and Museum Technicians",835,0.28999999999999998
Frequencies,143,90101,EAPCAT,26110,"Archivists, Curators, and Museum Technicians With faculty status",112,0.04
Frequencies,144,90101,EAPCAT,26120,"Archivists, Curators, and Museum Technicians Tenured",27,0.01
