Description,5,20556,EFRES02,"Residence of first-time freshmen

First-time degree/certificate-seeking undergraduate students who graduated from high school in the past 12 months

FIRST-TIME STUDENT (UNDERGRADUATE) -A student attending any institution for the first time at the undergraduate level. Includes students enrolled in academic or occupational programs. Also includes students enrolled in the fall term who attended college for the first time in the prior summer term, and students who entered with advanced standing (college credits earned before graduation from high school). 

UNDERGRADUATE - A student enrolled in a 4- or 5-year bachelor's degree program, an associate's degree program, or a vocational or technical program below the baccalaureate. 

DEGREE/CERTIFICATE-SEEKING STUDENTS - Students enrolled in courses for credit who are recognized by the institution as seeking a degree or other formal award. At the undergraduate level, this is intended to include students enrolled in vocational or occupational programs."
Description,6
Description,7
Description,8
Description,9
Description,10
Description,11
Description,12
Description,13
Description,14
Description,15
Description,16
Description,17
Description,18
Description,19
Description,20
Description,21
Description,22
Description,23
Description,24
Description,25
Description,26
Description,27
Description,28
Description,29
Description,30
Description,31
Description,32
Description,33
Description,34
Description,35
Description,36
Description,37
Description,38
Description,39
Description,40
Description,41
Description,42
Description,43
Description,44
Description,45
Description,46
Description,47
Description,48
Description,49
Description,50
Description,51
Description,52
Description,53
Description,54
Description,55
Description,56
Description,57
Description,58
Description,59
Description,60
Description,61
Description,62
Description,63
Description,64
Description,65
Description,66
Description,67
Description,68
Description,69
Description,70
Description,71
Description,72
Description,73
Description,74
Description,75
Description,76
Description,77
Description,78
Description,79
Description,80
Description,81
Description,82
Description,83
Description,84
Description,85
Description,86
Description,87
Description,88
Description,89
Description,90
Description,91
Description,92
Description,93
Description,94
Description,95
Description,96
Description,97
Description,98
Description,99
Description,100
Description,101
Description,102
Description,103
Description,104
Description,105
Description,106
Description,107
Description,108
Description,109
Description,110
Description,111
Frequencies,0,varnumber,varname,codevalue,valuelabel,frequency,percent
Frequencies,1,20546,EFCSTATE,99,"All first-time degree/certificate seeking undergraduates, total",2225,5.54
Frequencies,2,20546,EFCSTATE,58,US total,2196,5.47
Frequencies,3,20546,EFCSTATE,1,Alabama,633,1.58
Frequencies,4,20546,EFCSTATE,2,Alaska,397,0.99
Frequencies,5,20546,EFCSTATE,4,Arizona,791,1.97
Frequencies,6,20546,EFCSTATE,5,Arkansas,516,1.28
Frequencies,7,20546,EFCSTATE,6,California,1242,3.09
Frequencies,8,20546,EFCSTATE,8,Colorado,865,2.15
Frequencies,9,20546,EFCSTATE,9,Connecticut,676,1.68
Frequencies,10,20546,EFCSTATE,10,Delaware,430,1.07
Frequencies,11,20546,EFCSTATE,11,District of Columbia,337,0.84
Frequencies,12,20546,EFCSTATE,12,Florida,1169,2.91
Frequencies,13,20546,EFCSTATE,13,Georgia,945,2.35
Frequencies,14,20546,EFCSTATE,15,Hawaii,495,1.23
Frequencies,15,20546,EFCSTATE,16,Idaho,397,0.99
Frequencies,16,20546,EFCSTATE,17,Illinois,1018,2.54
Frequencies,17,20546,EFCSTATE,18,Indiana,722,1.8
Frequencies,18,20546,EFCSTATE,19,Iowa,492,1.23
Frequencies,19,20546,EFCSTATE,20,Kansas,545,1.36
Frequencies,20,20546,EFCSTATE,21,Kentucky,589,1.47
Frequencies,21,20546,EFCSTATE,22,Louisiana,572,1.42
Frequencies,22,20546,EFCSTATE,23,Maine,396,0.99
Frequencies,23,20546,EFCSTATE,24,Maryland,821,2.04
Frequencies,24,20546,EFCSTATE,25,Massachusetts,715,1.78
Frequencies,25,20546,EFCSTATE,26,Michigan,807,2.0099999999999998
Frequencies,26,20546,EFCSTATE,27,Minnesota,703,1.75
Frequencies,27,20546,EFCSTATE,28,Mississippi,394,0.98
