sheet,row_idx,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50
Frequencies,7,90101,EAPCAT,10043,"All staff, Less-than-annual contract",2087,0.72
Frequencies,8,90101,EAPCAT,10041,"All staff, Multi-year and indefinite contract",1883,0.65
Frequencies,9,90101,EAPCAT,10044,"All staff, multi-year contract",1043,0.36
Frequencies,10,90101,EAPCAT,10045,"All staff, indefinite contract",1116,0.39
Frequencies,11,90101,EAPCAT,10050,"All staff, Without faculty status",3499,1.21
Frequencies,12,90101,EAPCAT,10060,"All staff, faculty/tenure status not applicable nondegree-granting institutions",5893,2.04
Frequencies,13,90101,EAPCAT,20000,"Instructional, research and public service",5858,2.0299999999999998
Frequencies,14,90101,EAPCAT,20010,"Instructional, research and public service, With faculty status",3482,1.21
Frequencies,15,90101,EAPCAT,20020,"Instructional, research and public service, Tenured",2033,0.71
Frequencies,16,90101,EAPCAT,20030,"Instructional, research and public service, On Tenure Track",1935,0.67
Frequencies,17,90101,EAPCAT,20040,"Instructional, research and public service, Not on Tenure Track/No Tenure system",3412,1.18
Frequencies,18,90101,EAPCAT,20042,"Instructional, research and public service, Annual contract",2389,0.83
Frequencies,19,90101,EAPCAT,20043,"Instructional, research and public service, Less-than-annual contract",2076,0.72
Frequencies,20,90101,EAPCAT,20041,"Instructional, research and public service, Multi-year and indefinite contract",1739,0.6
Frequencies,21,90101,EAPCAT,20044,"Instructional, research and public service, Multi-year  contract",999,0.35
Frequencies,22,90101,EAPCAT,20045,"Instructional, research and public service, Indefinite contract",921,0.32
Frequencies,23,90101,EAPCAT,20050,"Instructional, research and public service, Without faculty status",1511,0.52
Frequencies,24,90101,EAPCAT,20060,"Instructional, research and public service, Faculty/tenure status not applicable, nondegree-granting institutions",2269,0.79
Frequencies,25,90101,EAPCAT,21000,"Instructional staff, total",5848,2.0299999999999998
Frequencies,26,90101,EAPCAT,21010,"Instructional staff, With faculty status",3479,1.21
Frequencies,27,90101,EAPCAT,21020,"Instructional staff, Tenured",2031,0.7
Frequencies,28,90101,EAPCAT,21030,"Instructional staff, On Tenure Track",1934,0.67
Frequencies,29,90101,EAPCAT,21040,"Instructional staff, Not on Tenure Track/No Tenure system",3408,1.18
Frequencies,30,90101,EAPCAT,21042,"Instructional staff, Annual contract",2381,0.83
Frequencies,31,90101,EAPCAT,21043,"Instructional staff, Less-than-annual contract",2075,0.72
Frequencies,32,90101,EAPCAT,21041,"Instructional staff, Multi-year and indefinite contract",1727,0.6
Frequencies,33,90101,EAPCAT,21044,"Instructional staff, Multi-year contract",995,0.35
Frequencies,34,90101,EAPCAT,21045,"Instructional staff, Indefinite contract",906,0.31
Frequencies,35,90101,EAPCAT,21050,"Instructional staff, Without faculty status",1156,0.4
Frequencies,36,90101,EAPCAT,21060,"Instructional staff, Faculty/tenure status not applicable, nondegree-granting institutions",2269,0.79
Frequencies,37,90101,EAPCAT,21100,"Instructional staff, primarily instruction",5680,1.97
Frequencies,38,90101,EAPCAT,21110,"Instructional staff, primarily instruction, With faculty status",3311,1.1499999999999999
Frequencies,39,90101,EAPCAT,21120,"Instructional staff, primarily instruction, Tenured",1746,0.61
Frequencies,40,90101,EAPCAT,21130,"Instructional staff, primarily instruction, On Tenure Track",1648,0.56999999999999995
Frequencies,41,90101,EAPCAT,21140,"Instructional staff, primarily instruction, Not on Tenure Track/No Tenure system",3236,1.1200000000000001
Frequencies,42,90101,EAPCAT,21142,"Instructional staff, primarily instruction, Annual contract",2237,0.78
Frequencies,43,90101,EAPCAT,21143,"Instructional staff, primarily instruction, Less-than-annual contract",1943,0.67
Frequencies,44,90101,EAPCAT,21141,"Instructional staff, primarily instruction, Multi-year and indefinite contract",1606,0.56000000000000005
Frequencies,45,90101,EAPCAT,21144,"Instructional staff, primarily instruction, Multi-year contract",912,0.32
Frequencies,46,90101,EAPCAT,21145,"Instructional staff, primarily instruction, Indefinite contract",839,0.28999999999999998
Frequencies,47,90101,EAPCAT,21150,"Instructional staff, primarily instruction, Without faculty status",1018,0.35
Frequencies,48,90101,EAPCAT,21160,"Instructional staff, primarily instruction, Faculty/tenure status not applicable, nondegree-granting institutions",2269,0.79
Frequencies,49,90101,EAPCAT,21200,"Instructional staff, primarily instruction, exclusively credit",5476,1.9
Frequencies,50,90101,EAPCAT,21210,"Instructional staff, primarily instruction, exclusively credit With faculty status",3118,1.08
Frequencies,51,90101,EAPCAT,21220,"Instructional staff, primarily instruction, exclusively credit Tenured",1646,0.56999999999999995
Frequencies,52,90101,EAPCAT,21230,"Instructional staff, primarily instruction, exclusively credit On Tenure Track",1558,0.54
Frequencies,53,90101,EAPCAT,21240,"Instructional staff, primarily instruction, exclusively credit Not on Tenure Track/No Tenure system",3045,1.06
Frequencies,54,90101,EAPCAT,21242,"Instructional staff, primarily instruction, exclusively credit Annual contract",2098,0.73
Frequencies,55,90101,EAPCAT,21243,"Instructional staff, primarily instruction, exclusively credit Less-than-annual contract",1852,0.64
Frequencies,56,90101,EAPCAT,21241,"Instructional staff, primarily instruction, exclusively credit Multi-year and indefinite contract",1472,0.51
Frequencies,57,90101,EAPCAT,21244,"Instructional staff, primarily instruction, exclusively credit Multi-year contract",851,0.3
Frequencies,58,90101,EAPCAT,21245,"Instructional staff, primarily instruction, exclusively credit Indefinite contract",745,0.26
Frequencies,59,90101,EAPCAT,21250,"Instructional staff, primarily instruction, exclusively credit Without faculty status",857,0.3
Frequencies,60,90101,EAPCAT,21260,"Instructional staff, primarily instruction, exclusively credit, Faculty/tenure status not applicable, nondegree-granting institutions",2269,0.79
Frequencies,61,90101,EAPCAT,21300,"Instructional staff, primarily instruction, exclusively not-for-credit",708,0.25
Frequencies,62,90101,EAPCAT,21310,"Instructional staff, primarily instruction, exclusively not-for-credit With faculty status",562,0.2
Frequencies,63,90101,EAPCAT,21320,"Instructional staff, primarily instruction, exclusively not-for-credit Tenured",106,0.04
